5	70925016	1014
5	70925017	1009
5	70925018	1024
5	70925019	1022
5	70925020	843
5	70925021	1021
5	70925022	975
5	70925023	1041
5	70925024	1040
5	70925025	1044
5	70925026	1047
5	70925027	845
5	70925028	1054
5	70925029	1050
5	70925030	1033
5	70925031	1046
5	70925032	1046
5	70925033	1052
5	70925034	1041
5	70925035	884
5	70925036	1044
5	70925037	1056
5	70925038	1018
5	70925039	932
5	70925040	1065
5	70925041	1065
5	70925042	1064
5	70925043	1064
5	70925044	1067
5	70925045	1060
5	70925046	1040
5	70925047	1057
5	70925048	935
5	70925049	1049
5	70925050	1040
5	70925051	1053
5	70925052	1049
5	70925053	1057
5	70925054	1060
5	70925055	1058
5	70925056	1064
5	70925057	1060
5	70925058	1045
5	70925059	1026
5	70925060	960
5	70925061	1042
5	70925062	991
5	70925063	1039
5	70925064	1039
5	70925065	972
5	70925066	1019
5	70925067	943
5	70925068	1004
5	70925069	1038
5	70925070	1033
5	70925071	1024
5	70925072	852
5	70925073	969
5	70925074	944
5	70925075	757
5	70925076	668
5	70925077	801
5	70925078	862
5	70925079	960
5	70925080	938
5	70925081	991
5	70925082	980
5	70925083	1020
5	70925084	1004
5	70925085	969
5	70925086	1000
5	70925087	1014
5	70925088	995
5	70925089	1000
5	70925090	973
5	70925091	1005
5	70925092	994
5	70925093	991
5	70925094	999
5	70925095	993
5	70925096	1002
5	70925097	992
5	70925098	982
5	70925099	1004
5	70925100	1004
5	70925101	1005
5	70925102	1002
5	70925103	1000
5	70925104	1004
5	70925105	1006
5	70925106	997
5	70925107	995
5	70925108	987
5	70925109	970
5	70925110	968
5	70925111	983
5	70925112	977
5	70925113	966
5	70925114	945
5	70925115	951
5	70925116	979
5	70925117	980
5	70925118	978
5	70925119	975
5	70925120	978
5	70925121	974
5	70925122	953
5	70925123	925
5	70925124	919
5	70925125	898
5	70925126	899
5	70925127	900
5	70925128	911
5	70925129	905
5	70925130	903
5	70925131	876
5	70925132	875
5	70925133	874
5	70925134	873
5	70925135	894
5	70925136	875
5	70925137	879
5	70925138	868
5	70925139	748
5	70925140	861
5	70925141	847
5	70925142	822
5	70925143	841
5	70925144	832
5	70925145	797
5	70925146	829
5	70925147	687
5	70925148	722
5	70925149	747
5	70925150	751
5	70925151	725
5	70925152	664
5	70925153	657
5	70925154	602
5	70925155	790
5	70925156	785
5	70925157	814
5	70925158	791
5	70925159	806
5	70925160	777
5	70925161	778
5	70925162	777
5	70925163	779
5	70925164	754
5	70925165	773
5	70925166	761
5	70925167	758
5	70925168	734
5	70925169	742
5	70925170	731
5	70925171	721
5	70925172	717
5	70925173	712
5	70925174	713
5	70925175	700
5	70925176	685
5	70925177	694
5	70925178	611
5	70925179	687
5	70925180	689
5	70925181	677
5	70925182	686
5	70925183	678
5	70925184	678
5	70925185	678
5	70925186	675
5	70925187	671
5	70925188	669
5	70925189	660
5	70925190	658
5	70925191	654
5	70925192	637
5	70925193	627
5	70925194	631
5	70925195	616
5	70925196	615
5	70925197	605
5	70925198	606
5	70925199	585
5	70925200	592
5	70925201	590
5	70925202	574
5	70925203	567
5	70925204	568
5	70925205	560
5	70925206	559
5	70925207	520
5	70925208	526
5	70925209	514
5	70925210	520
5	70925211	480
5	70925212	459
5	70925213	201
5	70925214	222
5	70925215	219
5	70925216	185
5	70925217	181
5	70925218	180
5	70925219	171
5	70925220	106
5	70925221	65
5	70925222	1
5	70937433	1
5	70937434	1
5	70937435	1
5	70937436	1
5	70937437	1
5	70937438	1
5	70937439	1
5	70937440	1
5	70937441	1
5	70937442	1
5	70937443	1
5	70937444	1
5	70937445	1
5	70937446	1
5	70937447	1
5	70937448	1
5	70937449	1
5	70937450	1
5	70937451	1
5	70937452	1
5	70937453	1
5	70937454	1
5	70937455	1
5	70937456	1
5	70937457	1
5	70937458	1
5	70937459	1
5	70937460	1
5	70937461	1
5	70937462	1
5	70937463	1
5	70937464	1
5	70937465	1
5	70937466	1
5	70937467	1
5	70937468	1
5	70937469	1
5	70937470	1
5	70937471	1
5	70937472	1
5	70937473	1
5	70937474	1
5	70937475	1
5	70937476	1
5	70937477	1
5	70937478	1
5	70937479	1
5	70937480	1
5	70937481	1
5	70937482	1
5	70937483	1
5	70937484	1
5	70937485	1
5	70937486	1
5	70937487	1
5	70937488	1
5	70937489	1
5	70937490	1
5	70937491	1
5	70937492	1
5	70937493	1
5	70937494	1
5	70937495	1
5	70937496	1
5	70937497	1
5	70937498	1
5	70937499	1
5	70937500	1
5	70937501	1
5	70937502	1
5	70937503	1
5	70937504	1
5	70937505	1
5	70937506	1
5	70937507	1
5	70937508	1
5	70937509	1
5	70937510	1
5	70937511	1
5	70937512	1
5	70937513	1
5	70937514	1
5	70937515	1
5	70937516	1
5	70937517	1
5	70937518	1
5	70937519	1
5	70937520	1
5	70937521	1
5	70937522	1
5	70937523	1
5	70937524	1
5	70937525	1
5	70937526	1
5	70937527	1
5	70937528	1
5	70937529	1
5	70937530	1
5	70937531	1
5	70937532	1
5	70937533	1
5	70937534	0
5	70937535	1
5	70937536	1
5	70937537	1
5	70937538	1
5	70937539	1
5	70937540	1
5	70937541	1
5	70937542	1
5	70937543	1
5	70937544	1
5	70937545	1
5	70937546	1
5	70937547	1
5	70937548	1
5	70937549	1
5	70937550	1
5	70937551	1
5	70937552	1
5	70937553	1
5	70937554	1
5	70937555	1
5	70937556	1
5	70937557	1
5	70937558	1
5	70937559	1
5	70937560	1
5	70937561	1
5	70937562	1
5	70937563	1
5	70937564	1
5	70937565	1
5	70937566	1
5	70937567	1
5	70937568	1
5	70937569	1
5	70937570	1
5	70937571	1
5	70937572	1
5	70937573	1
5	70937574	1
5	70937575	1
5	70937576	1
5	70937577	1
5	70937578	1
5	70937579	1
5	70937580	1
5	70937581	1
5	70937582	1
5	70937583	1
5	70937584	1
5	70937585	1
5	70937586	1
5	70937587	1
5	70937588	1
5	70937589	1
5	70937590	1
5	70937591	1
5	70937592	1
5	70937593	1
5	70937594	1
5	70937595	1
5	70937596	1
5	70937597	1
5	70937598	1
5	70937599	1
5	70937600	1
5	70937601	1
5	70937602	1
5	70937603	1
5	70937604	1
5	70937605	1
5	70937606	1
5	70937607	1
5	70937608	1
5	70937609	1
5	70937610	1
5	70937611	1
5	70937612	1
5	70937613	1
5	70937614	1
5	70937615	1
5	70937616	1
5	70937617	1
5	70937618	1
5	70937619	1
5	70937620	1
5	70937621	1
5	70937622	1
5	70937623	1
5	70937624	1
5	70937625	1
5	70937626	1
5	70937627	1
5	70937628	1
5	70937629	1
5	70937630	1
5	70937631	1
5	70937632	1
5	70937633	1
5	70937634	1
5	70937635	1
5	70937636	1
5	70937637	1
5	70937638	1
5	70937639	1
5	70937640	1
5	70937641	1
5	70937642	1
5	70937643	1
5	70937644	1
5	70937645	1
5	70937646	1
5	70937647	1
5	70937648	1
5	70937649	1
5	70937650	1
5	70937651	1
5	70937652	1
5	70937653	1
5	70937654	1
5	70937655	1
5	70938749	1
5	70938750	1
5	70938751	4
5	70938752	5
5	70938753	4
5	70938754	5
5	70938755	5
5	70938756	5
5	70938757	7
5	70938758	37
5	70938759	49
5	70938760	55
5	70938761	142
5	70938762	143
5	70938763	158
5	70938764	265
5	70938765	268
5	70938766	269
5	70938767	271
5	70938768	292
5	70938769	321
5	70938770	320
5	70938771	333
5	70938772	296
5	70938773	344
5	70938774	335
5	70938775	349
5	70938776	345
5	70938777	359
5	70938778	364
5	70938779	368
5	70938780	368
5	70938781	336
5	70938782	367
5	70938783	375
5	70938784	359
5	70938785	382
5	70938786	386
5	70938787	384
5	70938788	381
5	70938789	399
5	70938790	393
5	70938791	409
5	70938792	398
5	70938793	411
5	70938794	403
5	70938795	433
5	70938796	447
5	70938797	446
5	70938798	451
5	70938799	447
5	70938800	457
5	70938801	449
5	70938802	459
5	70938803	460
5	70938804	436
5	70938805	428
5	70938806	475
5	70938807	516
5	70938808	522
5	70938809	527
5	70938810	544
5	70938811	551
5	70938812	553
5	70938813	562
5	70938814	562
5	70938815	568
5	70938816	503
5	70938817	544
5	70938818	581
5	70938819	583
5	70938820	582
5	70938821	585
5	70938822	583
5	70938823	588
5	70938824	590
5	70938825	597
5	70938826	585
5	70938827	606
5	70938828	609
5	70938829	595
5	70938830	617
5	70938831	617
5	70938832	608
5	70938833	617
5	70938834	621
5	70938835	612
5	70938836	620
5	70938837	605
5	70938838	624
5	70938839	633
5	70938840	636
5	70938841	633
5	70938842	633
5	70938843	636
5	70938844	636
5	70938845	634
5	70938846	632
5	70938847	624
5	70938848	627
5	70938849	621
5	70938850	626
5	70938851	634
5	70938852	636
5	70938853	636
5	70938854	636
5	70938855	617
5	70938856	641
5	70938857	637
5	70938858	598
5	70938859	640
5	70938860	639
5	70938861	640
5	70938862	637
5	70938863	638
5	70938864	626
5	70938865	629
5	70938866	638
5	70938867	648
5	70938868	645
5	70938869	635
5	70938870	652
5	70938871	634
5	70938872	631
5	70938873	619
5	70938874	629
5	70938875	635
5	70938876	633
5	70938877	599
5	70938878	619
5	70938879	618
5	70938880	619
5	70938881	618
5	70938882	615
5	70938883	615
5	70938884	614
5	70938885	610
5	70938886	611
5	70938887	603
5	70938888	602
5	70938889	597
5	70938890	572
5	70938891	579
5	70938892	579
5	70938893	570
5	70938894	573
5	70938895	566
5	70938896	567
5	70938897	562
5	70938898	549
5	70938899	531
5	70938900	523
5	70938901	515
5	70938902	513
5	70938903	500
5	70938904	495
5	70938905	484
5	70938906	500
5	70938907	495
5	70938908	478
5	70938909	488
5	70938910	477
5	70938911	483
5	70938912	483
5	70938913	469
5	70938914	474
5	70938915	449
5	70938916	447
5	70938917	450
5	70938918	443
5	70938919	426
5	70938920	417
5	70938921	417
5	70938922	413
5	70938923	417
5	70938924	377
5	70938925	390
5	70938926	383
5	70938927	390
5	70938928	392
5	70938929	378
5	70938930	394
5	70938931	376
5	70938932	383
5	70938933	319
5	70938934	382
5	70938935	381
5	70938936	380
5	70938937	378
5	70938938	373
5	70938939	375
5	70938940	372
5	70938941	332
5	70938942	372
5	70938943	372
5	70938944	356
5	70938945	353
5	70938946	350
5	70938947	336
5	70938948	335
5	70938949	335
5	70938950	334
5	70938951	311
5	70938952	308
5	70938953	274
5	70938954	39
5	70938955	16
5	70938956	8
5	70938957	1
5	70938958	1
5	70938959	1
5	70938960	1
5	70938961	1
5	70938962	1
5	70938963	1
5	70938964	1
5	70938965	1
5	70938966	1
5	70941350	3
5	70941351	4
5	70941352	8
5	70941353	12
5	70941354	28
5	70941355	35
5	70941356	46
5	70941357	81
5	70941358	123
5	70941359	142
5	70941360	150
5	70941361	161
5	70941362	159
5	70941363	162
5	70941364	171
5	70941365	177
5	70941366	176
5	70941367	177
5	70941368	119
5	70941369	182
5	70941370	188
5	70941371	189
5	70941372	190
5	70941373	193
5	70941374	193
5	70941375	196
5	70941376	191
5	70941377	193
5	70941378	194
5	70941379	204
5	70941380	183
5	70941381	202
5	70941382	207
5	70941383	203
5	70941384	158
5	70941385	224
5	70941386	209
5	70941387	230
5	70941388	230
5	70941389	233
5	70941390	236
5	70941391	237
5	70941392	238
5	70941393	237
5	70941394	262
5	70941395	275
5	70941396	274
5	70941397	261
5	70941398	288
5	70941399	290
5	70941400	290
5	70941401	290
5	70941402	297
5	70941403	297
5	70941404	301
5	70941405	313
5	70941406	312
5	70941407	310
5	70941408	306
5	70941409	317
5	70941410	324
5	70941411	303
5	70941412	320
5	70941413	319
5	70941414	317
5	70941415	332
5	70941416	331
5	70941417	305
5	70941418	335
5	70941419	337
5	70941420	334
5	70941421	334
5	70941422	363
5	70941423	324
5	70941424	356
5	70941425	385
5	70941426	382
5	70941427	380
5	70941428	371
5	70941429	386
5	70941430	386
5	70941431	365
5	70941432	390
5	70941433	350
5	70941434	389
5	70941435	391
5	70941436	396
5	70941437	397
5	70941438	397
5	70941439	399
5	70941440	399
5	70941441	403
5	70941442	403
5	70941443	398
5	70941444	401
5	70941445	400
5	70941446	365
5	70941447	398
5	70941448	396
5	70941449	392
5	70941450	391
5	70941451	392
5	70941452	400
5	70941453	403
5	70941454	404
5	70941455	403
5	70941456	405
5	70941457	404
5	70941458	392
5	70941459	408
5	70941460	408
5	70941461	360
5	70941462	379
5	70941463	380
5	70941464	397
5	70941465	392
5	70941466	359
5	70941467	394
5	70941468	409
5	70941469	405
5	70941470	381
5	70941471	408
5	70941472	407
5	70941473	407
5	70941474	406
5	70941475	402
5	70941476	403
5	70941477	355
5	70941478	401
5	70941479	382
5	70941480	377
5	70941481	374
5	70941482	376
5	70941483	381
5	70941484	369
5	70941485	328
5	70941486	372
5	70941487	376
5	70941488	359
5	70941489	362
5	70941490	377
5	70941491	375
5	70941492	368
5	70941493	369
5	70941494	362
5	70941495	346
5	70941496	332
5	70941497	355
5	70941498	355
5	70941499	353
5	70941500	320
5	70941501	345
5	70941502	319
5	70941503	337
5	70941504	323
5	70941505	324
5	70941506	322
5	70941507	320
5	70941508	321
5	70941509	318
5	70941510	318
5	70941511	314
5	70941512	312
5	70941513	295
5	70941514	311
5	70941515	311
5	70941516	310
5	70941517	303
5	70941518	308
5	70941519	307
5	70941520	307
5	70941521	306
5	70941522	304
5	70941523	280
5	70941524	281
5	70941525	244
5	70941526	296
5	70941527	282
5	70941528	294
5	70941529	278
5	70941530	293
5	70941531	290
5	70941532	289
5	70941533	291
5	70941534	289
5	70941535	266
5	70941536	282
5	70941537	272
5	70941538	281
5	70941539	281
5	70941540	278
5	70941541	272
5	70941542	272
5	70941543	247
5	70941544	246
5	70941545	206
5	70941546	193
5	70941547	53
5	70941548	53
5	70941549	2
5	70942302	1
5	70942303	1
5	70942304	1
5	70942305	1
5	70942306	5
5	70942307	9
5	70942308	10
5	70942309	11
5	70942310	11
5	70942311	11
5	70942312	11
5	70942313	11
5	70942314	43
5	70942315	74
5	70942316	104
5	70942317	116
5	70942318	116
5	70942319	116
5	70942320	117
5	70942321	125
5	70942322	125
5	70942323	124
5	70942324	134
5	70942325	135
5	70942326	135
5	70942327	136
5	70942328	138
5	70942329	154
5	70942330	161
5	70942331	159
5	70942332	160
5	70942333	150
5	70942334	158
5	70942335	166
5	70942336	167
5	70942337	167
5	70942338	171
5	70942339	167
5	70942340	172
5	70942341	154
5	70942342	207
5	70942343	208
5	70942344	204
5	70942345	212
5	70942346	212
5	70942347	214
5	70942348	214
5	70942349	215
5	70942350	196
5	70942351	219
5	70942352	220
5	70942353	220
5	70942354	260
5	70942355	260
5	70942356	275
5	70942357	281
5	70942358	282
5	70942359	282
5	70942360	283
5	70942361	246
5	70942362	287
5	70942363	286
5	70942364	282
5	70942365	282
5	70942366	293
5	70942367	243
5	70942368	293
5	70942369	295
5	70942370	284
5	70942371	278
5	70942372	270
5	70942373	279
5	70942374	302
5	70942375	301
5	70942376	298
5	70942377	301
5	70942378	287
5	70942379	306
5	70942380	303
5	70942381	308
5	70942382	300
5	70942383	301
5	70942384	308
5	70942385	308
5	70942386	299
5	70942387	308
5	70942388	307
5	70942389	306
5	70942390	307
5	70942391	307
5	70942392	264
5	70942393	286
5	70942394	284
5	70942395	292
5	70942396	304
5	70942397	303
5	70942398	272
5	70942399	300
5	70942400	294
5	70942401	305
5	70942402	263
5	70942403	305
5	70942404	298
5	70942405	299
5	70942406	308
5	70942407	237
5	70942408	313
5	70942409	316
5	70942410	319
5	70942411	297
5	70942412	318
5	70942413	320
5	70942414	320
5	70942415	316
5	70942416	318
5	70942417	321
5	70942418	310
5	70942419	311
5	70942420	320
5	70942421	324
5	70942422	323
5	70942423	324
5	70942424	328
5	70942425	330
5	70942426	317
5	70942427	326
5	70942428	334
5	70942429	337
5	70942430	339
5	70942431	339
5	70942432	336
5	70942433	333
5	70942434	337
5	70942435	313
5	70942436	334
5	70942437	316
5	70942438	240
5	70942439	164
5	70942440	204
5	70942441	224
5	70942442	281
5	70942443	331
5	70942444	327
5	70942445	332
5	70942446	331
5	70942447	345
5	70942448	345
5	70942449	343
5	70942450	354
5	70942451	349
5	70942452	350
5	70942453	355
5	70942454	355
5	70942455	350
5	70942456	347
5	70942457	351
5	70942458	350
5	70942459	348
5	70942460	349
5	70942461	348
5	70942462	349
5	70942463	347
5	70942464	346
5	70942465	365
5	70942466	361
5	70942467	364
5	70942468	366
5	70942469	364
5	70942470	360
5	70942471	358
5	70942472	357
5	70942473	353
5	70942474	353
5	70942475	353
5	70942476	353
5	70942477	347
5	70942478	345
5	70942479	345
5	70942480	345
5	70942481	266
5	70942482	309
5	70942483	318
5	70942484	321
5	70942485	320
5	70942486	297
5	70942487	330
5	70942488	330
5	70942489	316
5	70942490	323
5	70942491	303
5	70942492	327
5	70942493	327
5	70942494	313
5	70942495	298
5	70942496	311
5	70942497	321
5	70942498	313
5	70942499	290
5	70942500	276
5	70942501	314
5	70942502	305
5	70942503	321
5	70942504	316
5	70942505	314
5	70942506	313
5	70942507	293
5	70942508	293
5	70942509	287
5	70942510	320
5	70942511	264
5	70942512	168
5	70942513	313
5	70942514	336
5	70942515	335
5	70942516	334
5	70942517	334
5	70942518	328
5	70942519	340
5	70942520	345
5	70942521	346
5	70942522	346
5	70942523	347
5	70942524	347
5	70942525	341
5	70942526	336
5	70942527	338
5	70942528	332
5	70942529	333
5	70942530	333
5	70942531	330
5	70942532	325
5	70942533	322
5	70942534	323
5	70942535	316
5	70942536	317
5	70942537	317
5	70942538	310
5	70942539	307
5	70942540	289
5	70942541	269
5	70942542	301
5	70942543	306
5	70942544	304
5	70942545	295
5	70942546	301
5	70942547	302
5	70942548	302
5	70942549	302
5	70942550	302
5	70942551	300
5	70942552	299
5	70942553	280
5	70942554	284
5	70942555	283
5	70942556	283
5	70942557	284
5	70942558	284
5	70942559	288
5	70942560	289
5	70942561	277
5	70942562	278
5	70942563	276
5	70942564	266
5	70942565	257
5	70942566	263
5	70942567	246
5	70942568	253
5	70942569	186
5	70942570	201
5	70942571	220
5	70942572	238
5	70942573	242
5	70942574	239
5	70942575	237
5	70942576	233
5	70942577	221
5	70942578	190
5	70942579	146
5	70942580	112
5	70942581	96
5	70942582	94
5	70942583	95
5	70942584	81
5	70942585	80
5	70942586	80
5	70942587	76
5	70942588	72
5	70942589	40
5	70942590	7
5	70942591	7
5	70942592	6
5	70942593	1
5	70942673	2
5	70942674	2
5	70942675	40
5	70942676	84
5	70942677	128
5	70942678	168
5	70942679	206
5	70942680	215
5	70942681	219
5	70942682	216
5	70942683	219
5	70942684	226
5	70942685	226
5	70942686	227
5	70942687	228
5	70942688	229
5	70942689	221
5	70942690	231
5	70942691	229
5	70942692	234
5	70942693	236
5	70942694	238
5	70942695	239
5	70942696	242
5	70942697	242
5	70942698	239
5	70942699	239
5	70942700	233
5	70942701	239
5	70942702	238
5	70942703	240
5	70942704	241
5	70942705	240
5	70942706	235
5	70942707	229
5	70942708	223
5	70942709	213
5	70942710	241
5	70942711	245
5	70942712	244
5	70942713	235
5	70942714	228
5	70942715	245
5	70942716	246
5	70942717	244
5	70942718	245
5	70942719	247
5	70942720	247
5	70942721	243
5	70942722	209
5	70942723	244
5	70942724	248
5	70942725	248
5	70942726	248
5	70942727	241
5	70942728	249
5	70942729	249
5	70942730	251
5	70942731	249
5	70942732	255
5	70942733	254
5	70942734	245
5	70942735	256
5	70942736	254
5	70942737	252
5	70942738	260
5	70942739	261
5	70942740	258
5	70942741	256
5	70942742	263
5	70942743	262
5	70942744	266
5	70942745	265
5	70942746	268
5	70942747	268
5	70942748	265
5	70942749	240
5	70942750	264
5	70942751	264
5	70942752	265
5	70942753	265
5	70942754	257
5	70942755	254
5	70942756	251
5	70942757	234
5	70942758	262
5	70942759	261
5	70942760	265
5	70942761	255
5	70942762	273
5	70942763	273
5	70942764	261
5	70942765	270
5	70942766	257
5	70942767	251
5	70942768	271
5	70942769	264
5	70942770	280
5	70942771	279
5	70942772	275
5	70942773	277
5	70942774	261
5	70942775	274
5	70942776	276
5	70942777	275
5	70942778	273
5	70942779	279
5	70942780	279
5	70942781	279
5	70942782	276
5	70942783	276
5	70942784	274
5	70942785	231
5	70942786	230
5	70942787	219
5	70942788	221
5	70942789	222
5	70942790	221
5	70942791	223
5	70942792	219
5	70942793	218
5	70942794	222
5	70942795	218
5	70942796	210
5	70942797	229
5	70942798	216
5	70942799	199
5	70942800	209
5	70942801	204
5	70942802	187
5	70942803	199
5	70942804	210
5	70942805	226
5	70942806	225
5	70942807	235
5	70942808	224
5	70942809	233
5	70942810	236
5	70942811	236
5	70942812	230
5	70942813	234
5	70942814	232
5	70942815	230
5	70942816	221
5	70942817	221
5	70942818	216
5	70942819	179
5	70942820	219
5	70942821	207
5	70942822	191
5	70942823	168
5	70942824	170
5	70942825	137
5	70942826	173
5	70942827	211
5	70942828	208
5	70942829	204
5	70942830	225
5	70942831	226
5	70942832	228
5	70942833	227
5	70942834	224
5	70942835	158
5	70942836	204
5	70942837	207
5	70942838	207
5	70942839	210
5	70942840	210
5	70942841	210
5	70942842	210
5	70942843	210
5	70942844	206
5	70942845	209
5	70942846	208
5	70942847	203
5	70942848	206
5	70942849	205
5	70942850	204
5	70942851	203
5	70942852	182
5	70942853	202
5	70942854	201
5	70942855	195
5	70942856	199
5	70942857	196
5	70942858	183
5	70942859	202
5	70942860	203
5	70942861	200
5	70942862	200
5	70942863	200
5	70942864	201
5	70942865	201
5	70942866	198
5	70942867	183
5	70942868	196
5	70942869	196
5	70942870	194
5	70942871	198
5	70942872	195
5	70942873	194
5	70942874	194
5	70942875	195
5	70942876	194
5	70942877	196
5	70942878	196
5	70942879	197
5	70942880	192
5	70942881	187
5	70942882	195
5	70942883	195
5	70942884	193
5	70942885	166
5	70942886	187
5	70942887	187
5	70942888	186
5	70942889	181
5	70942890	186
5	70942891	186
5	70942892	186
5	70942893	181
5	70942894	184
5	70942895	169
5	70942896	164
5	70942897	163
5	70942898	177
5	70942899	178
5	70942900	177
5	70942901	177
5	70942902	175
5	70942903	178
5	70942904	158
5	70942905	175
5	70942906	141
5	70942907	174
5	70942908	169
5	70942909	167
5	70942910	173
5	70942911	146
5	70942912	158
5	70942913	169
5	70942914	162
5	70942915	153
5	70942916	157
5	70942917	156
5	70942918	141
5	70942919	156
5	70942920	147
5	70942921	147
5	70942922	148
5	70942923	149
5	70942924	148
5	70942925	148
5	70942926	146
5	70942927	145
5	70942928	142
5	70942929	139
5	70942930	140
5	70942931	136
5	70942932	137
5	70942933	135
5	70942934	136
5	70942935	132
5	70942936	132
5	70942937	131
5	70942938	124
5	70942939	121
5	70942940	122
5	70942941	91
5	70942942	87
5	70942943	86
5	70942944	82
5	70942945	82
5	70942946	79
5	70942947	76
5	70942948	74
5	70942949	73
5	70942950	36
5	70942951	35
5	70942952	22
5	70942953	20
5	70942954	18
5	70942955	9
5	70942956	3
5	70942957	3
5	70942958	3
5	70944611	2
5	70944612	2
5	70944613	3
5	70944614	65
5	70944615	84
5	70944616	84
5	70944617	89
5	70944618	337
5	70944619	368
5	70944620	372
5	70944621	375
5	70944622	399
5	70944623	394
5	70944624	412
5	70944625	405
5	70944626	383
5	70944627	431
5	70944628	417
5	70944629	433
5	70944630	434
5	70944631	438
5	70944632	443
5	70944633	421
5	70944634	448
5	70944635	452
5	70944636	454
5	70944637	455
5	70944638	458
5	70944639	442
5	70944640	459
5	70944641	459
5	70944642	449
5	70944643	450
5	70944644	461
5	70944645	466
5	70944646	463
5	70944647	464
5	70944648	462
5	70944649	440
5	70944650	434
5	70944651	476
5	70944652	452
5	70944653	469
5	70944654	489
5	70944655	491
5	70944656	504
5	70944657	507
5	70944658	517
5	70944659	524
5	70944660	525
5	70944661	523
5	70944662	527
5	70944663	525
5	70944664	518
5	70944665	520
5	70944666	516
5	70944667	527
5	70944668	522
5	70944669	523
5	70944670	517
5	70944671	541
5	70944672	542
5	70944673	546
5	70944674	552
5	70944675	552
5	70944676	546
5	70944677	552
5	70944678	522
5	70944679	548
5	70944680	551
5	70944681	550
5	70944682	563
5	70944683	562
5	70944684	566
5	70944685	556
5	70944686	554
5	70944687	559
5	70944688	576
5	70944689	576
5	70944690	586
5	70944691	580
5	70944692	585
5	70944693	595
5	70944694	589
5	70944695	595
5	70944696	607
5	70944697	612
5	70944698	620
5	70944699	628
5	70944700	629
5	70944701	630
5	70944702	647
5	70944703	648
5	70944704	646
5	70944705	654
5	70944706	573
5	70944707	651
5	70944708	661
5	70944709	664
5	70944710	662
5	70944711	654
5	70944712	647
5	70944713	648
5	70944714	604
5	70944715	647
5	70944716	654
5	70944717	651
5	70944718	652
5	70944719	648
5	70944720	648
5	70944721	647
5	70944722	634
5	70944723	598
5	70944724	625
5	70944725	604
5	70944726	638
5	70944727	612
5	70944728	623
5	70944729	625
5	70944730	625
5	70944731	635
5	70944732	640
5	70944733	634
5	70944734	639
5	70944735	637
5	70944736	629
5	70944737	632
5	70944738	633
5	70944739	629
5	70944740	631
5	70944741	604
5	70944742	624
5	70944743	619
5	70944744	624
5	70944745	633
5	70944746	638
5	70944747	637
5	70944748	624
5	70944749	625
5	70944750	628
5	70944751	628
5	70944752	630
5	70944753	626
5	70944754	624
5	70944755	620
5	70944756	598
5	70944757	604
